"pos","parkrunner","time"
1,"Euan GODFREY","20:22"
2,"Zane KING","20:24"
3,"Elliot BROWN","20:39"
4,"Ryan CROOKES-WEST","21:09"
5,"Christopher SHEARWOOD","21:33"
6,"Michael ANTUNES","21:36"
7,"Sean BYRNE","21:37"
8,"Rache PORTER","21:45"
9,"Abigail FARNWORTH","22:06"
10,"Rachael CASSIDY","22:10"
11,"Pedro WINGATE","22:30"
12,"Ben GAYTON","23:02"
13,"Arturas SIMANSKAS","23:24"
14,"Michael PETER","23:37"
15,"Ollie MARTUCCIO","23:47"
16,"Gary COX","23:59"
17,"Giuseppe CAMBRIA","24:18"
18,"Tony KATZ","24:21"
19,"Jamie PARKINS","24:23"
20,"Marcus EDWARDS","24:54"
21,"Guy ROLFE","24:59"
22,"Scott MITCHELL","25:14"
23,"Kevin CLARK","25:27"
24,"Graham RICHARDSON","25:28"
25,"Chris LAWRENCE","25:29"
26,"Paul VALE","25:46"
27,"Christine WHITE","26:04"
28,"Joe EDEN","26:21"
29,"Morris LANE","26:29"
30,"Rachel PURCELL","26:41"
31,"Tushar MORZARIA","26:42"
32,"Peter WRIGHT","26:46"
33,"Helen GALLIFORD","26:49"
34,"Giles TURNBULL","27:01"
35,"Jason BAILEY","27:08"
36,"Mark WALES","27:16"
37,"Andrew BECK","27:28"
38,"Bhavesh SAVJANI","27:38"
39,"Vicky ROBERTS","27:39"
40,"Julia BIBIK","27:41"
41,"Martin EDWARDS","27:50"
42,"James MORAN","27:58"
43,"Nedret ROBERTSON","28:22"
44,"Dominic HOOK","29:05"
45,"David AXTELL","29:07"
46,"Dinesh THAPA","29:31"
47,"Karen HARRY","29:37"
48,"Richard BILLS","29:48"
49,"Sarah WATKINS","30:20"
50,"Katia ANDREWS","30:55"
51,"Karl ENEVOLDSON","31:01"
52,"Jack SUDDS","31:32"
53,"Lance VIDETZKY","31:56"
54,"David EVANS","32:21"
55,"Yolanda OCONNELL","32:24"
56,"Jackie HALL","32:44"
57,"Judi BARNES","32:59"
58,"I GJ","33:06"
59,"David DICK","34:09"
60,"Florina POPA","34:13"
61,"Syed M Ali JAFFREY","34:19"
62,"James MARTIN","34:26"
63,"Corinne FOLEY","34:28"
64,"Emma HAMILTON","34:35"
65,"Fran AXTELL","34:46"
66,"Lisa GLADEL","35:01"
67,"Paul GALLIFORD","35:12"
68,"Helen DAVIES","35:25"
69,"Emma REED","35:38"
70,"Angela EDWARDS","35:48"
71,"Laura CHEEK","35:56"
72,"Debbie FORD","36:20"
73,"Jamie GRAHAM","36:30"
74,"Amarendra VERMA","36:44"
75,"John GRAY","36:49"
76,"Natalie SUMMERS","37:08"
77,"Martin DEAN","37:08"
78,"Geanina GRADINARU","37:16"
79,"Pat HAGAN","37:37"
80,"Sarah KAFETZ","38:14"
82,"Gerry BARKER","38:23"
83,"Dominic NECULAIAS","38:33"
84,"Cristina NECULAIAS","38:33"
85,"Nicole MORAN","39:35"
86,"Bill MORRIS","40:28"
87,"Louise CHURCHER","40:49"
88,"Hannah JONES","40:53"
89,"Andrew JONES","40:54"
90,"Gemma MULLINS","40:58"
91,"Jose GRESA","40:59"
92,"Nicola CATON","41:40"
93,"Lise FLANAGAN","44:29"
94,"Lm LEE","44:49"
95,"Leah WATSON","45:54"
96,"Rachel ILSLEY","47:22"
97,"Rose BUCK","49:18"
98,"Pawel NOWAK","49:19"
99,"Gianni MARTUCCIO","50:01"
100,"Gemma MARTUCCIO","51:24"
101,"David ANTUNES","51:25"
102,"Arthur WYETT","52:01"
103,"Val LLOYD","52:13"
104,"Jackie DICK","54:24"
105,"Ruth WILLIAMS","54:26"
106,"Richard JAMES","56:26"
