"pos","parkrunner","time"
1,"Adam JUNDI","17:39"
2,"James BARNET","18:10"
3,"Kevin WILLSHER","18:16"
4,"Brian STOPHER","18:21"
5,"Callum OLDEN","18:26"
6,"Thomas ANDREWS","18:33"
7,"Lee ASHWOOD","19:05"
8,"Alex PRINSEP","19:06"
9,"Brett MACOY","19:09"
10,"Jon PRESSLING","19:11"
11,"Mathew DAVIES","19:13"
12,"Stuart BOWERS","19:18"
13,"Mark CAUSEBROOK","19:27"
14,"Peter DOUGHTY","19:30"
15,"Ben ANDREW","19:33"
16,"Joe LAW","19:33"
17,"Olly BUCK","20:04"
18,"Ian DRYSDALE","20:11"
19,"Sean BOWEN","20:16"
20,"Kevin MULLY","20:24"
21,"Jamie MITCHELL","20:24"
22,"Simon IBBOTSON","20:25"
23,"Matthew TANNER","20:50"
24,"Tom NOTTINGHAM","20:57"
25,"Charlie MACLEAN","20:58"
26,"Matthew JACOBS","21:00"
27,"Gregory JONES","21:02"
28,"Christopher HUTCHINGS","21:03"
29,"Julian M BOON","21:05"
30,"Leo TURNELL-RITSON","21:11"
31,"Katie STYLES","21:15"
32,"Ian ROBINSON","21:19"
33,"Luke LINNEY","21:32"
34,"Victoria BUCK","21:38"
35,"Andy LANE","21:47"
36,"David MACLEAN","21:54"
37,"Ashley PRITCHARD","21:56"
38,"Keith UPTON","21:58"
39,"Lee BAXTER","22:05"
40,"Peter WILSON","22:16"
41,"David HOLE","22:22"
42,"Paul STALLARD","22:23"
43,"Paul HERMAN","22:24"
44,"Dean HERMAN","22:24"
45,"Mark BRYANT","22:25"
46,"Dawn ANDREWS","22:25"
47,"Ben SAUNDERS","22:27"
48,"Michael TURNER","22:30"
49,"Arthur LOMAX","22:33"
50,"Katherine CHARLES","22:41"
51,"Gordon SEABRIGHT","22:42"
52,"Poppy TANNER","22:49"
53,"Richard DEAR","22:58"
54,"Charles Bartlett FOX","23:05"
55,"John COLEGRAVE","23:17"
56,"Mark LINNEY","23:19"
57,"Andrew FROST","23:20"
58,"Ben SCOTT","23:28"
59,"Antony EARLEY","23:31"
60,"Lisa GRASHAM","23:32"
61,"David MCQUILLAN","23:32"
62,"Kate BOWERS","23:36"
63,"Michael PETER","23:38"
64,"Matthew FORDHAM","23:40"
65,"Mark GLASBEY","23:41"
66,"Elizabeth PRINSEP","23:42"
68,"Neil RITSON","23:44"
69,"Lou FROST","23:45"
70,"Dena WHITEHORN","23:50"
71,"John WREN","23:58"
72,"William KNIGHT","24:00"
73,"Christopher MEAD","24:00"
74,"Mark COATES","24:01"
75,"Hayley COATES","24:02"
76,"Matt CALLAGHAN","24:06"
77,"Tristan CHAPMAN","24:22"
78,"Sarah WREN","24:37"
79,"Jason WHITE","24:40"
80,"Greg HAGUE","24:44"
81,"Marcus JOHNS","24:57"
82,"Paul BAILEY","25:01"
83,"Jack DUNNING","25:01"
84,"Cassandra PRESSLING","25:02"
85,"James VIBERT","25:05"
86,"Christopher WILSON","25:12"
87,"Mike HIGLETT","25:15"
88,"George BOULTWOOD","25:16"
89,"Karen WARDLE","25:16"
90,"Jonathan BULL","25:37"
91,"Nathan DUDMAN","25:39"
92,"Peter CURATI","25:44"
93,"Joy DAVIES","25:46"
94,"Nick ELLIS","25:49"
95,"Mark PARKIN","25:54"
96,"Anna RIXON","26:01"
97,"Caroline WOODFORD","26:04"
98,"Nathan WALKER","26:07"
99,"Jodie SLOANE","26:08"
100,"Stephen WALLACE","26:10"
101,"Eric ROGER","26:11"
102,"Matthew MURPHY","26:12"
103,"Amelia MURPHY","26:22"
104,"Ko LANE","26:25"
105,"Ron GIDDENS","26:26"
107,"Oliver CHURCH","26:38"
108,"Christopher WHITFIELD","26:39"
109,"Neil JONES","26:39"
110,"Michael STANDAGE","26:46"
112,"Steve WELCH","26:53"
113,"John BODLEY-SCOTT","26:54"
114,"Nick PAUL","26:55"
115,"Philip DUDDELL","26:55"
116,"Stewart CHANTER","26:57"
117,"Michael FITTON","26:59"
118,"Dee HUGHES","27:00"
119,"Jane HODGE","27:02"
120,"Lorna WALTON","27:07"
121,"Alicia GRIMES","27:07"
122,"Anthony HULL","27:08"
123,"Steve HULL","27:08"
124,"Jenna SCOTT","27:09"
125,"Dulcie PAUL","27:10"
126,"Mark JACKSON","27:11"
127,"Paul BRACKLEY","27:12"
128,"James MACLEAN","27:17"
129,"Rhian MITCHELL","27:20"
130,"Clare CADE","27:21"
131,"Keith MITCHELL","27:23"
133,"Darren PRICE","27:29"
134,"Tristan KEMP","27:32"
135,"Sophie KEMP","27:33"
136,"Melanie MULLY","27:34"
137,"Andrew JOHNSON","27:37"
138,"Hannah STORM","27:53"
139,"Sarah FITTON","28:04"
140,"Lisa MCGINNIS","28:10"
141,"Julian SMITH","28:11"
142,"Paul KINGSTON-DAVIES","28:12"
143,"Annie DEANE","28:17"
144,"Mark WYNNE","28:19"
145,"Don POWELL","28:20"
146,"Howard PASKINS","28:21"
147,"Amy CLIFF","28:30"
148,"Tim HOOKER","28:34"
149,"Tony STYLES","28:39"
150,"Gemma KNIGHT","28:50"
151,"Paul GRIFFITHS","28:51"
152,"Emily TANNER","28:52"
153,"Callum TANNER","28:53"
154,"David MAIN","28:55"
155,"Terence EARNEY","28:56"
156,"Carl MINTER","28:58"
157,"Ken FERGUSON","29:01"
158,"John WILSON","29:05"
159,"Lisa ASHWOOD","29:07"
160,"Simon BARNES","29:08"
161,"Sarah MITCHELL","29:12"
162,"Amanda WILSON","29:16"
163,"Mary CORBETT","29:16"
164,"David MAGGS","29:19"
165,"James EDGAR","29:23"
166,"Tim MANDER","29:24"
167,"Mark RIDING","29:25"
168,"Dominic ROGERS","29:28"
169,"Christopher ARNELL","29:29"
170,"Jessica JONES","29:29"
171,"Jamie GOULD","29:30"
172,"Dawn SALTER","29:31"
173,"Claire Linda Louise IRVINE","29:33"
174,"Frazer SMITH","29:39"
175,"Cliff EVERITT","29:40"
176,"Nathalie PICKERING","29:41"
177,"Louise SMITH","29:44"
178,"Sharon HERMAN","29:50"
180,"Alan HORSWELL","29:59"
181,"Paul MIDDLEWICK","30:02"
182,"Alexa ASHWOOD","30:06"
183,"Jane MEAD","30:09"
184,"Trevor MARSDEN","30:16"
185,"Glenda MONSON","30:19"
186,"Jack LOMAX","30:20"
187,"Jeanette LANE","30:23"
188,"Dean MINTER","30:28"
190,"Hannah MARAIS","30:44"
191,"Peter LAY","30:50"
192,"Geoff HINSLEY","30:58"
193,"Khaldyn BOUL","31:03"
194,"Graham MARTIN","31:04"
195,"Micky PRITCHARD","31:04"
196,"Jane DU PLOOY","31:20"
197,"Benjamin HUNT","31:34"
198,"Jennie CADE","31:52"
199,"David CLIFFORD","32:06"
200,"Abigail SHEATHER","32:07"
201,"Claire CHURCH","32:18"
202,"Clive MURRAY","32:32"
203,"Steve WILKS","32:35"
204,"Pam BUNGAY","32:41"
205,"Rebecca Jane CADE","32:47"
206,"Rick SHEATHER","33:06"
207,"Lucy CHANTER","33:08"
208,"Alison MOORES","33:09"
209,"Kirsten PETER","33:10"
210,"Lorraine SAUNDERS","33:11"
211,"Campbell DAVIES","33:13"
212,"Andrew SALTER","33:14"
213,"Joe DEMPSEY","33:21"
214,"Mac MCENDOO","33:35"
215,"Gillian KEARTLAND","34:16"
