"pos","parkrunner","time"
1,"Rob SCOTT","18:20"
2,"Robert DUGGLEBY","19:06"
3,"Ollie MIDDLETON","19:18"
4,"Ian CHRISTON","19:37"
5,"Anthony JEFFORD","19:43"
6,"Sebastian BATE","19:49"
7,"Rhiannon KIRK","20:01"
8,"Paul ELLIS","20:08"
9,"Benjamin MASSEY","20:20"
10,"Peter ALLANSON","20:37"
11,"Steve MIDDLETON","20:54"
12,"Lawrence BATE","21:06"
13,"Ken HARKER","21:13"
14,"Mark GITTINS","22:03"
15,"Clare ROWNTREE","22:25"
16,"Nick LEGGOTT","22:26"
17,"Rob BULMER","22:33"
18,"Andy WHITELEY","22:43"
19,"John O'ROURKE","22:48"
20,"Harry SAMPSON","23:33"
21,"Michael JOHNSON","23:56"
22,"George SUMMERSON","24:08"
23,"James WILKIN","24:13"
24,"Joel THORNTON","24:34"
25,"Bethany BARRACLOUGH","24:49"
26,"Rebecca DUGGLEBY","25:02"
27,"Fran JEFFERY","25:06"
28,"Martin BONE","25:37"
29,"John COOK","25:48"
30,"Chris DIXON","25:51"
31,"Mark WATSON","25:54"
32,"Peter THOMPSON","26:02"
33,"Luke JONES","26:03"
34,"William LYTH","26:05"
35,"Darren CLEMENTS","26:17"
36,"Richard EASTAUGH","26:20"
37,"Harry WATTERS","26:21"
38,"Jonathan BROWN","26:22"
39,"Jack RICHARDSON","26:26"
40,"Rebecca WILKIN","26:32"
41,"Emma BONE","26:50"
43,"Paul STAINES","27:30"
44,"Stuart GRAYSON","27:35"
45,"Henry RICHARDSON","27:36"
46,"Laura CARLING","27:56"
47,"Mel SUMMERSON","27:58"
48,"David WEBB","28:00"
49,"Rich LYTH","28:02"
50,"Catherine BATE","28:10"
51,"Julie BROWN","28:22"
52,"Nichola WEBB","28:23"
53,"Louise HEAVEN","28:29"
54,"Elly ROBERTSON","28:42"
55,"Amelia GRAYSON","28:44"
56,"Richard JACKSON","28:45"
57,"Michael WATKISS","28:49"
58,"Isabel WADSWORTH","28:50"
59,"William INMAN","28:51"
60,"Angela BROWN","28:55"
61,"Anna WELCH","29:02"
62,"Ann HARRINGTON","29:05"
64,"Andrew STEWART","29:39"
65,"Callum STEWART","29:40"
66,"Helen O'ROURKE","29:41"
67,"Lucy WATKISS","29:52"
68,"Peter O'MAHONEY","29:55"
69,"Annabel ASHFORD","30:18"
70,"Amy CURTIS","30:18"
71,"Mandy GRAYSON","30:35"
72,"Anna TODD","30:45"
73,"David FOSTER","30:45"
74,"Rachael BAILEY","30:46"
75,"James TODD","30:47"
76,"Laura HEWITT","30:51"
77,"Georgina WATKISS","30:52"
78,"Caroline LYTH","31:12"
79,"Lydia GIBSON","31:13"
80,"Victoria CHRISTON","31:33"
81,"Julie CARSON","31:35"
82,"Mark JONES","31:36"
83,"Denise JONES","31:42"
84,"Ollie RACKHAM","31:43"
85,"Laurence RACKHAM","31:43"
86,"Abigail WILKIN","31:55"
87,"Alastair WILKIN","31:55"
88,"Helen WATKISS","32:24"
89,"Mary GREGORY","32:24"
90,"Abigail NEASHAM","32:46"
91,"Nicky HEMSWORTH","32:56"
92,"Tony SIMMS","33:15"
93,"Nicole JOERS","33:28"
94,"Mark DUGGLEBY","33:29"
95,"Allison WHITELEY","33:43"
96,"Jenny MOONEY","33:56"
97,"Shannon PATTISON","34:22"
98,"Natalie LYTH","34:39"
99,"Maisie JOHNSON","34:51"
100,"Andrea WATSON","34:52"
101,"Celyn ROBERTS","34:56"
102,"Stuart HAWKES","34:57"
103,"Rozzy ROBERTS","35:02"
104,"Nicky HAWKES","35:03"
105,"Katy FOSTER","35:07"
106,"Tracy HAYDEN","35:14"
107,"Mike NEWSON","35:50"
108,"Angela SMITH","36:01"
109,"Louise TAYLOR","36:02"
110,"Louise RYDER","37:11"
111,"Isabelle MCCONNELL","37:16"
112,"Nic WATTERS","37:17"
113,"Charlotte HASKELL","37:35"
114,"Robert MOONEY","37:46"
115,"Daisy HEWITT","37:49"
116,"Sue CANN","37:53"
117,"Macey ALLANSON","38:37"
118,"Nigel ALLANSON","38:38"
119,"Fiona CRISP","39:01"
120,"Emily CRISP","39:02"
121,"Clare WELLS","39:03"
122,"Peter BROWN","39:28"
123,"Deborah HUGILL","39:59"
124,"Sarah NORMAN","44:56"
125,"Nicola JOHNSON","49:55"
126,"Paula BONE","50:56"
127,"Kevin ROBINSON","54:18"
128,"Simon HICKLING","54:22"
